timestamp,bulk_consumption,1_building,2_building,3_building,4_building,5_building,6_building,7_building,leakage
30-03-2020 14:00,83.344,56.898,8.304,4.622,59.504,3.868,66.27375,0,0
30-03-2020 15:00,139.76,68.114,8.149,4.096,58.469,4.494,69.561,0,0
30-03-2020 16:00,179.68,68.467,8.904,1.869,43.589,4.013,46.1745,0,1
30-03-2020 17:00,159.52,62.24,8.175,1.493,37.401,3.716,33.8485,0,1
30-03-2020 18:00,175.024,50.15,9.177,1.25,29.962,2.723,27.6385,0,1
30-03-2020 19:00,147.312,35.1605,11.248,1.235,24.723,2.572,27.14775,0,1
30-03-2020 20:00,116.624,25.9375,10.643,1.244,23.329,2.662,16.79625,0,1
30-03-2020 21:00,114.64,12.3125,10.641,1.23,16.534,2.585,11.10975,0,1
30-03-2020 22:00,111.504,7.125,10.212,1.239,16.455,2.589,10.8295,0,1
30-03-2020 23:00,113.744,7.25,10.601,1.233,15.04,2.874,11.2045,0,1
31-03-2020 00:00,114.736,7.75,10.076,1.24,16.563,2.54,11.4555,0,1
31-03-2020 01:00,114.928,7.1875,10.405,1.233,15.037,2.507,14.0815,0,1
31-03-2020 02:00,114.208,7.1875,9.952,1.249,17.516,2.525,14.0805,0,1
31-03-2020 03:00,124.8,7.375,10.086,1.248,15.899,2.384,14.5815,0,1
31-03-2020 04:00,129.408,7.375,10.302,1.311,14.727,2.513,15.23875,0,1
31-03-2020 05:00,160.144,7.5,10.014,1.312,21.278,2.398,15.79925,0,1
31-03-2020 06:00,168.864,8.0625,9.933,1.221,35.028,2.372,24.73675,0,1
31-03-2020 07:00,108.368,19.8105,11.182,1.219,41.927,2.358,26.2125,0,1
31-03-2020 08:00,14.464,21.162,9.341,2.914,38.085,2.301,24.5785,0,0
31-03-2020 09:00,0,17.714,9.111,2.642,32.576,2.135,36.75675,0,0
31-03-2020 10:00,0,32.243,20.753,2.318,52.336,2.097,63.876,0,0
31-03-2020 11:00,0,42.117,19.25,1.724,66.072,2.92,82.13,0,0
31-03-2020 12:00,0,47.106,7.815,1.364,74.152,3.263,91.795,0,0
31-03-2020 13:00,0,48.552,7.592,1.802,76.615,4.008,95.097,0,0
31-03-2020 14:00,0,46.817,7.447,1.936,73.337,4.261,91.458,0,0
31-03-2020 15:00,5.216,41.648,7.521,2.056,64.406,4.352,80.726,0,0
31-03-2020 16:00,63.056,32.572,7.823,2.017,48.409,4.418,62.707,0,0
31-03-2020 17:00,110.112,18.809,7.945,1.449,28.643,4.038,36.806,0,1
31-03-2020 18:00,133.456,17.417,8.748,1.246,18.019,3.045,15.19775,0,1
31-03-2020 19:00,125.136,19.9605,10.208,1.26,20.491,2.724,13.33625,0,1
31-03-2020 20:00,110.592,19.5,10.225,1.231,21.039,2.519,13.79425,0,1
31-03-2020 21:00,108.432,7.375,10.124,1.245,15.4,2.468,11.66925,0,1
31-03-2020 22:00,110.032,7.1875,10.268,1.221,16.013,2.452,10.60775,0,1
31-03-2020 23:00,110.368,7.25,10.058,1.251,14.274,2.511,10.35775,0,1
01-04-2020 00:00,109.024,7.6875,9.963,1.22,17.95,3.8,10.3265,0,1
01-04-2020 01:00,112.848,7.25,10.753,1.239,12.781,3.669,10.79425,0,1
01-04-2020 02:00,108.048,7.25,9.999,1.228,17.884,3.811,10.23375,0,1
01-04-2020 03:00,124.72,7.6875,9.922,1.249,13.701,4.173,10.3265,0,1
01-04-2020 04:00,126.464,11.3125,10.072,1.326,16.352,4.543,10.35775,0,1
01-04-2020 05:00,123.024,11,10.375,1.332,19.283,3.974,13.889,0,1
01-04-2020 06:00,109.776,8.5625,10.454,1.234,24.371,4.26,14.7015,0,1
01-04-2020 07:00,76.384,6.4365,11.181,1.301,18.903,4.849,13.92925,0,1
01-04-2020 08:00,12.064,6.34,9.859,3.138,18.203,4.427,13.8945,0,0
01-04-2020 09:00,0,17.119,7.578,2.602,31.334,3.741,35.531,0,0
01-04-2020 10:00,0,31.817,7.232,2.514,51.824,3.639,63.401,0,0
01-04-2020 11:00,0,41.966,7.686,1.974,65.808,3.238,82.057,0,0
01-04-2020 12:00,0,46.635,7.626,2.162,73.101,3.724,90.834,0,0
01-04-2020 13:00,0.048,47.817,8.433,2.564,74.655,4.689,93.257,0,0
01-04-2020 14:00,13.408,45.108,7.336,1.985,70.317,4.657,88.034,0,0
01-04-2020 15:00,30.736,30.329,7.408,1.927,48.15,4.419,58.879,0,0
01-04-2020 16:00,97.408,25.314,7.464,1.824,38.945,4.036,48.376,0,0
01-04-2020 17:00,105.696,7.386,7.775,1.308,18.251,3.417,14.19825,0,1
01-04-2020 18:00,129.504,10.0785,8.222,1.391,16.753,2.689,13.319,0,1
01-04-2020 19:00,119.168,10.705,10.241,1.42,21.026,2.527,14.929,0,1
01-04-2020 20:00,119.968,11.0625,10.169,1.417,17.241,2.511,12.8255,0,1
01-04-2020 21:00,113.744,7.0625,10.248,1.298,20.799,2.586,13.10775,0,1
01-04-2020 22:00,116.544,7,10.526,1.241,14.354,2.519,10.91925,0,1
01-04-2020 23:00,112.912,7,10.197,1.249,16.763,2.871,10.92025,0,1
02-04-2020 00:00,117.04,7,10.227,1.242,14.38,2.557,11.139,0,1
02-04-2020 01:00,115.28,7.0625,10.47,1.243,16.995,2.596,11.0755,0,1
02-04-2020 02:00,114.688,7.4375,10.662,1.238,15.252,2.637,12.23275,0,1
02-04-2020 03:00,127.024,8.1875,10.175,1.26,16.193,2.486,11.17025,0,1
02-04-2020 04:00,131.936,7.6875,9.989,1.28,15.519,2.487,12.54425,0,1
02-04-2020 05:00,131.328,8.125,10.093,1.337,20.813,2.447,14.17025,0,1
02-04-2020 06:00,131.968,7.375,10.481,1.228,20.838,2.53,15.67025,0,1
02-04-2020 07:00,123.808,7.75,10.067,1.253,18.582,2.443,15.7015,0,1
02-04-2020 08:00,121.36,5.657,10.298,2.71,17.351,2.244,14.12025,0,1
02-04-2020 09:00,101.424,5.611,10.716,2.402,17.596,2.385,13.36175,0,1
02-04-2020 10:00,83.248,6.02,9.787,1.474,17.414,2.089,14.0255,0,1
02-04-2020 11:00,57.552,6.073,7.811,1.149,18.351,2.924,13.143,0,1
02-04-2020 12:00,27.824,11.065,7.038,2.238,22.132,2.851,21.44375,0,0
02-04-2020 13:00,42.032,28.666,7.571,2.36,48.285,2.926,56.431,0,0
02-04-2020 14:00,26.96,27.349,7.489,2.275,47.938,3.063,52.2545,0,0
02-04-2020 15:00,42.624,30.665,7.685,2.282,50.71,3.383,64.436,0,0
02-04-2020 16:00,89.888,24.775,7.275,2.719,35.421,3.23,42.448,0,0
02-04-2020 17:00,114.4,9.2235,7.308,1.805,20.052,2.962,16.7215,0,1
02-04-2020 18:00,125.6,5.6135,14.927,1.429,16.939,2.509,13.59025,0,1
02-04-2020 19:00,126.384,7.017,11.814,1.487,20.627,3.667,13.68,0,1
02-04-2020 20:00,119.504,13.375,10.661,1.547,18.854,3.039,12.41925,0,1
02-04-2020 21:00,115.168,7.5,10.287,1.571,20.408,3.123,11.41925,0,1
02-04-2020 22:00,115.696,7.625,10.285,1.565,17.427,3.218,11.7005,0,1
02-04-2020 23:00,114.56,7.6875,10.351,1.569,14.703,3.162,11.888,0,1
03-04-2020 00:00,114.16,7.9375,9.977,1.563,16.36,3.209,11.3255,0,1
03-04-2020 01:00,116.032,7.5625,10.059,1.572,15.323,3.448,11.73175,0,1
03-04-2020 02:00,114.912,7.625,10.424,1.574,17.261,3.315,11.4515,0,1
03-04-2020 03:00,127.744,7.5,10.877,1.562,13.891,3.493,11.7015,0,1
03-04-2020 04:00,127.424,7.625,10.056,1.535,18.301,3.691,11.263,0,1
03-04-2020 05:00,131.952,7.4375,9.909,1.425,19.711,3.493,13.48175,0,1
03-04-2020 06:00,121.344,7.9375,10.334,1.426,22.175,3.447,14.79625,0,1
03-04-2020 07:00,104.944,6.685,10.558,1.41,20.981,3.42,15.637,0,1
03-04-2020 08:00,69.04,5.512,9.859,2.402,17.454,3.079,13.51025,0,1
03-04-2020 09:00,23.264,6.602,7.831,1.967,22.108,3.033,13.97675,0,0
03-04-2020 10:00,9.936,17.811,7.598,1.913,30.339,2.693,34.804,0,0
03-04-2020 11:00,7.536,21.601,7.76,1.553,35.87,2.83,41.983,0,0
03-04-2020 12:00,20,28.292,7.153,1.299,46.209,2.873,54.366,0,0
03-04-2020 13:00,66.496,20.469,7.028,1.378,34.212,2.941,39.185,0,0
03-04-2020 14:00,30.672,12.326,7.146,1.461,21.281,3.212,23.691,0,0
03-04-2020 15:00,59.968,17.577,7.612,1.559,31.295,2.83,34.311,0,0
03-04-2020 16:00,77.6,14.526,7.128,1.502,24.297,2.877,27.774,0,0
03-04-2020 17:00,108.752,12.532,7.167,1.556,23.494,2.823,23.16,0,1
03-04-2020 18:00,125.728,5.715,8.826,1.576,22.27,2.6,13.4905,0,1
03-04-2020 19:00,118.624,6.538,10.246,1.578,24.637,2.53,14.221,0,1
03-04-2020 20:00,116.608,8.25,10.385,1.562,18.881,2.401,13.513,0,1
03-04-2020 21:00,114.144,7.6875,9.925,1.565,18.248,2.513,11.6995,0,1
03-04-2020 22:00,113.856,7.625,10.026,1.548,19.114,2.476,11.138,0,1
03-04-2020 23:00,112.72,7.75,10.083,1.562,14.137,2.442,11.7005,0,1
04-04-2020 00:00,114.368,7.6875,10.307,1.562,16.38,2.804,11.888,0,1
04-04-2020 01:00,113.328,7.75,9.988,1.556,15.236,2.487,11.2005,0,1
04-04-2020 02:00,112.464,7.875,10.454,1.569,16.991,2.574,11.2005,0,1
04-04-2020 03:00,115.04,8.125,10.222,1.557,14.824,2.492,11.138,0,1
04-04-2020 04:00,108.336,7.75,10.084,1.58,16.414,2.39,11.85575,0,1
04-04-2020 05:00,111.92,7.625,9.849,1.48,14.499,2.464,10.98175,0,1
04-04-2020 06:00,104.768,7.3125,9.932,1.391,15.812,2.393,11.137,0,1
04-04-2020 07:00,90.896,7.3125,10.267,1.367,13.712,2.432,11.23975,0,1
04-04-2020 08:00,61.264,5.4395,9.905,2.521,10.645,2.158,10.30175,0,1
04-04-2020 09:00,49.888,6.712,7.738,2.203,13.53,1.972,11.3365,0,1
04-04-2020 10:00,19.712,11.1575,7.356,2.085,19.398,2.355,21.20275,0,0
04-04-2020 11:00,4.16,14.1075,7.875,2.043,23.985,1.979,28.79325,0,0
04-04-2020 12:00,22.624,38.279,7.071,1.797,68.593,2.103,85.646,0,0
04-04-2020 13:00,16.384,26.937,6.971,2.364,39.178,2.041,49.181,0,0
04-04-2020 14:00,19.392,26.463,7.079,2.291,43.5,2.226,52.439,0,0
04-04-2020 15:00,11.264,27.832,7.623,2.221,46.739,2.097,57.15,0,0
04-04-2020 16:00,54.016,29.061,7.224,2.397,42.456,2.175,52.972,0,0
04-04-2020 17:00,97.632,13.3385,7.05,1.607,21.588,2.031,26.21625,0,1
04-04-2020 18:00,105.904,5.544,9.942,1.405,11.066,2.275,9.644,0,1
04-04-2020 19:00,110.112,6.2225,10.253,1.401,14.73,2.695,10.838,0,1
04-04-2020 20:00,108.016,7.9375,9.884,1.397,15.742,2.439,11.29325,0,1
04-04-2020 21:00,110.416,7.5,9.867,1.393,15.763,2.403,11.04325,0,1
04-04-2020 22:00,111.552,7.5,10.143,1.392,15.297,2.428,11.35575,0,1
04-04-2020 23:00,111.104,7.375,9.903,1.401,17.312,2.347,11.04425,0,1
05-04-2020 00:00,108.608,7.4375,10.017,1.466,17.448,2.42,12.29125,0,1
05-04-2020 01:00,107.792,7.5,10.315,1.397,16.107,2.378,10.97975,0,1
05-04-2020 02:00,101.552,7.875,10.135,1.393,15.031,2.429,11.29425,0,1
05-04-2020 03:00,98.192,7.5625,9.807,1.434,14.994,2.75,11.5745,0,1
05-04-2020 04:00,98.992,7.5625,10.206,1.396,15.792,2.316,11.48075,0,1
05-04-2020 05:00,99.296,7.25,9.8,1.296,17.634,2.395,10.91825,0,1
05-04-2020 06:00,96.368,6.832,9.773,1.304,13.455,2.35,11.28075,0,1
05-04-2020 07:00,55.248,5.7385,9.26,1.308,15.872,2.103,11.417,0,1
05-04-2020 08:00,43.312,9.304,6.818,3.94,16.049,1.965,17.819,0,0
05-04-2020 09:00,29.232,13.391,6.914,3.251,21.578,2.001,25.255,0,0
05-04-2020 10:00,47.12,7.734,6.883,3.019,13.695,1.973,15.235,0,0
05-04-2020 11:00,22.672,16.712,7.238,2.994,27.315,2.351,29.807,0,0
05-04-2020 12:00,36.336,12.1205,6.972,2.792,20.124,2.007,24.127,0,0
05-04-2020 13:00,45.088,12.141,6.888,2.693,20.544,2.126,23.269,0,0
05-04-2020 14:00,39.088,11.484,7.301,2.963,19.276,2.053,21.48,0,0
05-04-2020 15:00,79.168,5.1885,8.126,2.902,13.431,2.055,10.04625,0,1
05-04-2020 16:00,86.4,5.4095,9.815,3.19,11.813,2.003,9.47075,0,1
05-04-2020 17:00,96.464,5.338,9.927,1.708,9.296,2.234,10.2185,0,1
05-04-2020 18:00,110.736,7.007,10.235,1.322,16.126,2.461,11.033,0,1
05-04-2020 19:00,108.256,7.375,10.029,1.3,14.227,2.383,11.17225,0,1
05-04-2020 20:00,112.48,7.3125,10.019,1.327,16.808,2.773,11.29725,0,1
05-04-2020 21:00,107.36,7.25,10.318,1.454,14.739,2.402,11.23475,0,1
05-04-2020 22:00,113.024,7.3125,10.778,1.312,15.858,2.403,11.8285,0,1
05-04-2020 23:00,110.144,7.4375,9.905,1.31,16.757,2.427,11.54625,0,1
06-04-2020 00:00,108.288,7.6875,9.801,1.284,14.504,2.335,11.23375,0,1
06-04-2020 01:00,110.368,7.3125,9.935,1.311,16.669,2.48,11.10875,0,1
06-04-2020 02:00,109.44,7.25,10.242,1.305,14.165,2.503,11.35975,0,1
06-04-2020 03:00,110.32,7.4375,9.902,1.368,16.121,2.494,11.64,0,1
06-04-2020 04:00,117.184,7.4375,9.92,1.391,14.031,2.393,11.17225,0,1
06-04-2020 05:00,118.848,7.5625,10.403,1.282,16.632,2.637,11.7025,0,1
06-04-2020 06:00,113.616,6.795,10.089,1.268,15.688,2.41,12.08075,0,1
06-04-2020 07:00,74.72,5.0135,8.667,1.283,12.209,2.053,11.19725,0,1
06-04-2020 08:00,14.096,14.955,6.863,2.847,29.935,2.033,33.35875,0,0
06-04-2020 09:00,0,32.6,7.36,2.285,54.173,2.09,66.594,0,0
06-04-2020 10:00,0.56,44.568,7.017,1.98,69.829,3.244,87.261,0,0
06-04-2020 11:00,1.632,48.47,7.101,1.467,77.078,2.867,95.073,0,0
06-04-2020 12:00,3.664,41.493,7.131,1.247,68.312,2.822,83.353,0,0
06-04-2020 13:00,2.8,44.563,7.027,1.967,71.985,3.481,90.073,0,0
06-04-2020 14:00,9.536,43.957,7.912,1.652,68.632,4.065,87.188,0,0
06-04-2020 15:00,0.4,32.272,7.183,1.25,46.858,3.55,60.502,0,0
06-04-2020 16:00,59.152,16.1275,6.999,1.235,26.78,3.098,31.63825,0,0
06-04-2020 17:00,96.592,5.9705,7.961,1.265,15.354,2.448,12.64125,0,1
06-04-2020 18:00,121.12,6.69,10.24,1.282,23.6,2.429,12.401,0,1
06-04-2020 19:00,113.168,7.375,9.727,1.253,20.836,2.361,13.0765,0,1
06-04-2020 20:00,112.56,7.375,9.888,1.26,18.053,2.435,11.39,0,1
06-04-2020 21:00,111.072,7.25,9.945,1.276,16.217,2.37,11.73375,0,1
06-04-2020 22:00,112.464,7.375,10.607,1.283,14.624,2.424,11.42325,0,1
06-04-2020 23:00,109.136,7.3125,9.944,1.294,15.673,2.466,11.0795,0,1
07-04-2020 00:00,102.432,7.875,9.891,1.261,16.624,2.749,10.79925,0,1
07-04-2020 01:00,99.968,7.3125,10.172,1.294,15.558,2.431,10.79925,0,1
07-04-2020 02:00,100.864,7.375,9.958,1.274,16.21,2.51,10.79925,0,1
07-04-2020 03:00,101.152,7.375,10.216,1.456,16.239,2.413,11.17025,0,1
07-04-2020 04:00,108.496,7.3125,10.205,1.339,15.571,2.411,11.54925,0,1
07-04-2020 05:00,107.936,7.25,10.683,1.28,17.427,2.295,11.0805,0,1
07-04-2020 06:00,99.552,6.773,10.111,1.327,15.037,2.36,11.65275,0,1
07-04-2020 07:00,53.232,7.1685,8.381,1.294,12.543,2.11,13.98425,0,1
07-04-2020 08:00,9.616,15.565,6.852,3.405,29.94,2.314,33.398,0,0
07-04-2020 09:00,0.432,30.881,6.972,3.066,52.134,2.049,63.116,0,0
07-04-2020 10:00,7.712,29.174,7.034,2.602,47.178,3.449,57.308,0,0
07-04-2020 11:00,3.088,36.892,7.293,2.482,59.661,2.735,71.45,0,0
07-04-2020 12:00,5.12,38.345,7.173,2.277,63.243,2.816,74.22,0,0
07-04-2020 13:00,14.992,29.858,7.65,2.328,48.159,2.723,57.114,0,0
07-04-2020 14:00,3.36,25.906,7.842,2.28,42.681,2.945,50.53,0,0
07-04-2020 15:00,34.672,17.27,7.451,2.244,28.438,2.915,33.429,0,0
07-04-2020 16:00,71.616,8.6125,7.74,2.278,15.545,2.916,16.584,0,1
07-04-2020 17:00,106.048,5.325,9.127,1.576,12.309,2.49,11.4575,0,1
07-04-2020 18:00,116.72,6.3635,11.336,1.344,16.35,2.715,12.39825,0,1
07-04-2020 19:00,115.472,7.875,10.256,1.33,15.943,2.451,12.4525,0,1
07-04-2020 20:00,111.648,7.1875,10.056,1.547,16.611,2.414,11.29725,0,1
07-04-2020 21:00,110.224,7.1875,10.411,1.503,15.967,2.426,10.9535,0,1
07-04-2020 22:00,111.616,7.25,9.936,1.338,15.999,2.336,11.42125,0,1
07-04-2020 23:00,111.456,7.1875,10.103,1.316,15.764,4.235,10.67225,0,1
08-04-2020 00:00,114.256,7.3125,9.903,1.333,18.148,4.011,11.64,0,1
08-04-2020 01:00,112.528,7.6875,9.871,1.273,17.86,3.684,10.73475,0,1
08-04-2020 02:00,111.328,7.3125,9.862,1.294,14.46,4.141,10.766,0,1
08-04-2020 03:00,111.264,7.4375,10.281,1.363,17.877,4.461,11.23475,0,1
08-04-2020 04:00,120.224,8.125,9.899,1.345,14.893,4.173,11.23475,0,1
08-04-2020 05:00,116.736,7.25,10.243,1.274,17.388,4.01,11.016,0,1
08-04-2020 06:00,115.12,6.4975,10.199,1.274,15.661,3.987,11.65925,0,1
08-04-2020 07:00,75.952,5.8675,8.419,1.289,15.035,3.663,12.13,0,1
08-04-2020 08:00,52.336,7.3455,6.969,2.797,11.121,3.551,14.5075,0,1
08-04-2020 09:00,5.808,23.657,7.345,2.324,38.777,2.807,46.732,0,0
08-04-2020 10:00,0,42.443,7.363,1.844,67.67,3.849,80.988,0,0
08-04-2020 11:00,0,44.566,7.138,1.686,70.135,4.269,85.631,0,0
08-04-2020 12:00,5.472,48.462,7.165,2.209,76.582,5.122,96.21,0,0
08-04-2020 13:00,25.056,30.654,7.552,2.711,49.908,3.723,60.466,0,0
08-04-2020 14:00,14.576,28.324,7.19,2.47,42.223,3.52,51.487,0,0
08-04-2020 15:00,9.92,27.098,7.543,2.708,40.736,3.701,53.207,0,0
08-04-2020 16:00,54.064,16.853,7.109,2.618,25.318,3.665,32.04125,0,0
08-04-2020 17:00,115.696,6.446,9.293,1.575,15.706,2.608,12.332,0,1
08-04-2020 18:00,123.872,13.625,9.978,1.329,16.582,2.503,12.35475,0,1
08-04-2020 19:00,127.824,21,10.167,1.34,19.506,2.445,12.514,0,1
08-04-2020 20:00,111.328,10.1875,10.096,1.309,15.994,2.455,12.013,0,1
08-04-2020 21:00,112.048,7.125,10.416,1.318,18.673,2.426,11.79425,0,1
08-04-2020 22:00,109.072,7.125,9.833,1.304,14.298,2.757,11.29425,0,1
08-04-2020 23:00,109.168,7.625,10.252,1.302,16.752,2.436,10.762,0,1
09-04-2020 00:00,108.688,7.125,9.905,1.269,14.304,2.441,10.73175,0,1
09-04-2020 01:00,109.888,7.25,9.839,1.275,17.428,2.493,10.763,0,1
09-04-2020 02:00,110,8.3125,9.957,1.273,14.803,2.492,10.73175,0,1
09-04-2020 03:00,110.32,7.6875,10.298,1.384,16.914,2.52,11.23275,0,1
09-04-2020 04:00,114.736,7.875,10.26,1.35,14.294,2.371,11.512,0,1
09-04-2020 05:00,116.272,8.125,9.893,1.278,15.766,2.413,11.513,0,1
09-04-2020 06:00,112.928,6.917,10.22,1.273,14.586,2.381,11.729,0,1
09-04-2020 07:00,69.664,6.3525,9.411,1.299,14.714,2.438,11.51875,0,1
09-04-2020 08:00,30.384,14.178,7.019,2.677,27.558,2.099,31,0,0
09-04-2020 09:00,9.456,16.117,7.013,2.233,27.347,2.016,31.943,0,0
09-04-2020 10:00,8.736,37.203,7.364,2.078,59.064,3.19,73.479,0,0
09-04-2020 11:00,0.848,34.527,7.134,1.701,56.202,2.743,66.55,0,0
09-04-2020 12:00,0,48.083,7.134,2.742,75.835,3.425,94.005,0,0
09-04-2020 13:00,1.136,42.744,7.64,2.999,69.571,4.27,87.218,0,0
09-04-2020 14:00,35.776,31.528,7.236,3.329,45.932,4.051,54.7,0,0
09-04-2020 15:00,29.312,23.777,7.568,2.81,37.553,3.615,48.185,0,0
09-04-2020 16:00,89.136,10.4355,7.14,4.317,17.57,3.529,18.8875,0,1
09-04-2020 17:00,112.592,6.367,9.509,2.792,11.015,2.722,12.57175,0,1
09-04-2020 18:00,123.312,12.7075,10.164,2.336,17.227,2.507,13.46525,0,1
09-04-2020 19:00,124.048,14,10.361,2.58,15.202,3.013,13.04425,0,1
09-04-2020 20:00,124.176,15.125,10.375,2.984,18.325,3.109,11.8265,0,1
09-04-2020 21:00,116.848,11.875,10.01,2.713,17.351,3.204,10.639,0,1
09-04-2020 22:00,114.784,7.8125,10.402,2.715,14.829,3.177,10.60775,0,1
09-04-2020 23:00,111.104,7.75,10.083,2.707,16.389,3.46,10.2015,0,1
10-04-2020 00:00,114.992,7.75,10.359,2.699,15.129,3.521,10.266,0,1
10-04-2020 01:00,111.456,7.8125,9.939,2.698,16.05,3.474,10.0755,0,1
10-04-2020 02:00,114.752,8.4375,9.97,2.708,15.232,3.836,10.139,0,1
10-04-2020 03:00,114.08,7.6875,10.108,2.903,17.097,3.507,10.8275,0,1
10-04-2020 04:00,118.768,7.5625,10.074,2.225,13.262,3.643,11.4515,0,1
10-04-2020 05:00,120.256,7.375,10.387,1.995,17.599,3.988,10.0765,0,1
10-04-2020 06:00,116.336,6.6895,9.907,1.726,14.765,3.363,11.168,0,1
10-04-2020 07:00,96.96,5.284,10.2,1.264,10.001,3.178,10.17725,0,1
10-04-2020 08:00,71.632,6.0915,7.947,2.268,9.12,3.098,11.2995,0,1
10-04-2020 09:00,40.544,13.342,7.101,1.908,21.953,2.994,25.764,0,0
10-04-2020 10:00,19.728,17.185,6.982,1.674,29.068,2.637,34.155,0,0
10-04-2020 11:00,14.688,22.721,7.44,1.337,43.659,2.764,55.494,0,0
10-04-2020 12:00,0.016,48.156,7.216,1.285,74.884,3.3,90.73,0,0
10-04-2020 13:00,6.288,48.558,7.102,3.255,71.994,3.831,89.597,0,0
10-04-2020 14:00,29.872,27.591,7.7,3.05,44.695,3.527,52.349,0,0
10-04-2020 15:00,11.12,30.202,7.21,2.792,40.293,3.649,53.582,0,0
10-04-2020 16:00,67.92,13.3825,7.446,2.767,21.509,3.286,26.721,0,0
10-04-2020 17:00,104.192,6.274,9.845,2.177,8.737,2.609,10.0135,0,1
10-04-2020 18:00,114.192,6.7685,10.065,2.17,15.111,2.447,11.63375,0,1
10-04-2020 19:00,113.744,8.5625,9.937,2.227,14.879,2.463,12.513,0,1
10-04-2020 20:00,109.008,7.6875,10.281,2.218,16.988,2.477,10.9515,0,1
10-04-2020 21:00,108.112,7.6875,9.941,2.231,13.13,2.421,10.04625,0,1
10-04-2020 22:00,110.4,7.6875,10.307,2.217,17.024,2.834,10.141,0,1
10-04-2020 23:00,107.872,8.3125,9.948,2.543,12.871,2.423,10.54625,0,1
11-04-2020 00:00,110.128,7.6875,10.274,2.237,17.396,2.42,10.14,0,1
11-04-2020 01:00,107.952,7.6875,9.804,2.264,13.623,2.406,10.04625,0,1
11-04-2020 02:00,111.984,7.8125,9.95,2.233,18.841,2.5,10.04625,0,1
11-04-2020 03:00,107.584,7.625,9.906,1.712,13.6,2.512,11.54625,0,1
11-04-2020 04:00,110.864,7.5625,10.239,1.381,17.281,2.452,10.48475,0,1
11-04-2020 05:00,105.968,7.375,9.949,1.305,12.848,2.457,10.14,0,1
11-04-2020 06:00,107.664,7.4395,10.318,1.28,17.691,2.366,10.05725,0,1
11-04-2020 07:00,74.752,5.466,9.476,1.299,8.513,2.459,8.6425,0,1
11-04-2020 08:00,74.8,5.651,8.829,2.608,14.138,1.983,10.071,0,1
11-04-2020 09:00,22.528,17.662,7.365,2.16,30.544,2.053,33.9205,0,0
11-04-2020 10:00,1.328,37.777,7.047,1.887,58.638,2.048,76.757,0,0
11-04-2020 11:00,10.352,35.374,7.416,1.514,58.78,2.084,72.127,0,0
11-04-2020 12:00,4.336,27.9655,6.903,1.659,49.554,2.047,60.383,0,0
11-04-2020 13:00,1.824,50.799,7.055,1.529,72.48,2.109,93.272,0,0
11-04-2020 14:00,30.704,26.39,7.521,2.637,42.969,2.202,52.367,0,0
11-04-2020 15:00,19.568,20.0075,6.923,2.78,28.935,2.131,37.75825,0,0
11-04-2020 16:00,53.072,9.8775,7.429,3.584,17.565,2.16,18.41775,0,0
11-04-2020 17:00,84.016,5.961,8.136,2.354,12.194,2.627,10.44475,0,1
11-04-2020 18:00,105.904,7.4565,9.763,2.215,14.028,2.472,10.33425,0,1
11-04-2020 19:00,109.088,7.4375,10.199,1.519,15.66,2.419,10.48075,0,1
11-04-2020 20:00,109.104,7.375,9.798,1.287,16.597,2.346,10.4505,0,1
11-04-2020 21:00,107.616,7.4375,10.382,1.291,13.669,2.409,10.1995,0,1
11-04-2020 22:00,108.928,7.375,9.85,1.286,17.032,2.381,10.263,0,1
11-04-2020 23:00,104.448,7.8125,10.069,1.285,13.213,2.387,10.512,0,1
12-04-2020 00:00,100.544,7.4375,9.857,1.29,16.449,2.344,10.0745,0,1
12-04-2020 01:00,95.296,7.375,9.893,1.301,13.459,2.382,10.0755,0,1
12-04-2020 02:00,100.576,7.4375,10.161,1.299,17.466,2.713,10.388,0,1
12-04-2020 03:00,101.808,7.4375,9.9,1.382,15.452,2.536,10.8245,0,1
12-04-2020 04:00,100.288,7.5625,10.25,1.374,14.662,2.433,10.4515,0,1
12-04-2020 05:00,96.512,7.5625,10.159,1.294,15.533,2.392,10.10575,0,1
12-04-2020 06:00,94.192,6.4745,9.853,1.281,15.109,2.321,9.9045,0,1
12-04-2020 07:00,51.376,5.698,9.415,1.318,13.707,2.014,10.3335,0,1
12-04-2020 08:00,10.544,14.908,7.355,4.245,28.548,2.007,31.756,0,0
12-04-2020 09:00,0,29.192,6.834,2.803,49.145,1.954,58.836,0,0
12-04-2020 10:00,0,40.728,7.366,2.272,63.652,2.341,81.991,0,0
12-04-2020 11:00,0,46.07,6.972,2.519,71.472,1.969,90.041,0,0
12-04-2020 12:00,0,47.246,7.083,2.359,73.538,2.113,92.777,0,0
12-04-2020 13:00,0,42.288,7.187,2.192,70.062,2.071,87.193,0,0
12-04-2020 14:00,0.336,42.528,7.083,2.306,59.451,2.179,78.065,0,0
12-04-2020 15:00,1.296,30.257,6.988,2.26,42.891,2.182,58.931,0,0
12-04-2020 16:00,35.952,15.4595,7.066,2.279,22.583,2.122,31.235,0,0
12-04-2020 17:00,86.176,5.7905,8.675,1.533,8.878,2.43,9.63075,0,1
12-04-2020 18:00,108.8,6.5895,9.871,1.308,14.785,2.385,9.9795,0,1
12-04-2020 19:00,109.216,7.4375,10.449,1.309,15.259,2.75,10.387,0,1
12-04-2020 20:00,108.448,7.25,9.963,1.311,16.367,2.429,10.35675,0,1
